epoch,cur_lr,train_loss,val_loss,acc
0,0.001,2.584289719076718,1.1561852931976317,0.5534709095954895
1,0.001,1.2355828004724838,0.9008330345153809,0.7242026329040527
2,0.001,1.0197254208957447,0.7868971705436707,0.7654784321784973
3,0.001,0.8818069801611059,0.7013763189315796,0.7861163020133972
4,0.001,0.7874643206596375,0.6621417880058289,0.803001880645752
5,0.001,0.7143533580443439,0.5854774236679077,0.8189493417739868
6,0.001,0.634713821551379,0.5511190831661225,0.8283302187919617
7,0.001,0.6175158129018896,0.5297822237014771,0.8292682766914368
8,0.001,0.5769837586318746,0.6037303328514099,0.8283302187919617
9,0.001,0.5364722031004289,0.5643029391765595,0.8414633870124817
10,0.001,0.5021884686806622,0.48554183840751647,0.8442776799201965
11,0.001,0.4720491100760067,0.5699336409568787,0.8433395624160767
12,0.001,0.4601404088384965,0.5378596067428589,0.8461538553237915
13,0.001,0.40731996122528524,0.5370620310306549,0.8536585569381714
14,0.001,0.4243739720653085,0.45256719291210173,0.8583489656448364
15,0.001,0.3732225684558644,0.5445749640464783,0.8592870831489563
16,0.001,0.38198256667922525,0.5774994313716888,0.8489680886268616
17,0.001,0.36673902238116546,0.509694081544876,0.8527204394340515
18,0.001,0.3507583483177073,0.581337320804596,0.8480300307273865
19,0.001,0.3382656065856709,0.5362066149711608,0.8517823815345764
20,0.001,0.3221154107766993,0.5892433106899262,0.8489680886268616
21,0.001,0.3078267539248747,0.5345682203769684,0.8602251410484314
22,0.001,0.2808106524102828,0.5192506432533264,0.8508442640304565
23,0.001,0.274136268917252,0.5586399853229522,0.8527204394340515
24,0.001,0.264791339635849,0.5589298605918884,0.8574109077453613
25,0.001,0.26404622460112853,0.549077308177948,0.8555347323417664
26,0.001,0.25173309270073385,0.5094537675380707,0.8621013164520264
27,0.001,0.2351617874468074,0.4893272817134857,0.8686679005622864
28,0.001,0.22701328116304734,0.5054226398468018,0.8555347323417664
29,0.001,0.2253440031233956,0.5451599955558777,0.8621013164520264
30,0.001,0.21656160933129928,0.6955312192440033,0.8621013164520264
31,0.001,0.23587486323188334,0.5271391838788986,0.8564727902412415
32,0.001,0.2050311416387558,0.543397381901741,0.8536585569381714
33,0.001,0.23972767065553105,0.6674503207206726,0.8470919132232666
34,0.001,0.19720032986472635,0.6030290782451629,0.8536585569381714
35,0.001,0.20609248736325433,0.629964554309845,0.8461538553237915
36,0.001,0.22622421822127173,0.5505896210670471,0.8536585569381714
37,0.001,0.209491685471114,0.694666612148285,0.8489680886268616
38,0.0006,0.1915889066808364,0.5995842218399048,0.8564727902412415
39,0.0006,0.17049634325153687,0.6454088926315308,0.8564727902412415
40,0.0006,0.17041775365086162,0.7144118487834931,0.8649155497550964
41,0.0006,0.1681369464187061,0.6656261563301087,0.8621013164520264
42,0.0006,0.16457406124647925,0.6159475088119507,0.8611631989479065
43,0.0006,0.15991246437325196,0.6899470686912537,0.8639774918556213
44,0.0006,0.15866118362721274,0.7234795570373536,0.8527204394340515
45,0.0006,0.1524100347476847,0.6773195385932922,0.8564727902412415
46,0.0006,0.14647272798944921,0.6596482515335083,0.8536585569381714
47,0.0006,0.15008296598406398,0.6405218213796615,0.8639774918556213
48,0.0006,0.1713009932461907,0.5638292014598847,0.8592870831489563
49,0.0006,0.16086501671987422,0.6030569538474083,0.8630393743515015
50,0.00035999999999999997,0.14739255256512585,0.6579243838787079,0.8564727902412415
51,0.00035999999999999997,0.13751501721494339,0.6583942651748658,0.8630393743515015
52,0.00035999999999999997,0.1284199002034524,0.6954551935195923,0.8611631989479065
53,0.00035999999999999997,0.1360799674602116,0.7004530787467956,0.8611631989479065
54,0.00035999999999999997,0.12639014773509083,0.8407898664474487,0.8639774918556213
55,0.00035999999999999997,0.12342554286998861,0.6855274975299835,0.8630393743515015
56,0.00035999999999999997,0.12138920496491824,0.7067031383514404,0.8686679005622864
57,0.00035999999999999997,0.11317101296256571,0.7320644855499268,0.8686679005622864
58,0.00035999999999999997,0.12577227327753515,0.6346424371004105,0.8667917251586914
