epoch,cur_lr,train_loss,val_loss,valid_acc,train_acc
1,0.001,1.5614228946097353,1.3358414660800586,0.5764617919921875,0.5764617919921875
2,0.001,1.2627189768121598,1.2180937366052107,0.5944527983665466,0.5944527983665466
3,0.001,1.174822506118328,1.1615125753662803,0.6131933927536011,0.6131933927536011
4,0.001,1.132094626731061,1.153314471244812,0.6086956262588501,0.6086956262588501
5,0.001,1.113029217466395,1.1148938807574185,0.6056971549987793,0.6056971549987793
6,0.001,1.0804958318142182,1.0836536938493901,0.6079460382461548,0.6079460382461548
7,0.001,1.06266044429008,1.0667298978025264,0.6139430403709412,0.6139430403709412
8,0.001,1.0576284591187821,1.0648212432861328,0.6124438047409058,0.6124438047409058
9,0.001,1.0479340242578628,1.0483886870470913,0.6116941571235657,0.6116941571235657
10,0.001,1.0495692783213677,1.050092707980763,0.6191903948783875,0.6191903948783875
11,0.001,1.0323653493789917,1.0244253223592585,0.6236881613731384,0.6236881613731384
12,0.001,1.0244074210207512,1.0421204946257852,0.6184408068656921,0.6184408068656921
13,0.001,1.0210522964913795,1.0272206609899348,0.6199400424957275,0.6199400424957275
14,0.001,1.0132912568589474,1.006808037107641,0.6206896305084229,0.6206896305084229
15,0.001,1.0076438879713099,1.0201739343729885,0.6259370446205139,0.6259370446205139
16,0.001,1.0059901006678318,1.0227075219154358,0.6161919236183167,0.6161919236183167
17,0.001,1.0120063734815476,1.0196753848682751,0.6229385137557983,0.6229385137557983
18,0.001,1.0028960134120697,1.0233741836114363,0.6251873970031738,0.6251873970031738
19,0.001,0.9972990231311067,1.010061800479889,0.6244378089904785,0.6244378089904785
20,0.001,1.0018807332566444,1.0175174420530146,0.6266866326332092,0.6266866326332092
21,0.001,0.995543361344236,0.9973198229616339,0.6274362802505493,0.6274362802505493
22,0.001,0.997912734746933,1.0021610856056213,0.6296851634979248,0.6296851634979248
23,0.001,0.9913874820191809,0.9972720633853566,0.6244378089904785,0.6244378089904785
24,0.001,0.9863951935413036,0.9984404173764315,0.6334332823753357,0.6334332823753357
25,0.001,0.9882438170148972,0.9867286790500988,0.6319340467453003,0.6319340467453003
26,0.001,0.9841115753701393,0.9972332932732322,0.6304348111152649,0.6304348111152649
27,0.001,0.9856160118224773,0.9987701231783087,0.6326836347579956,0.6326836347579956
28,0.001,0.9831569866931185,1.00697383555499,0.6319340467453003,0.6319340467453003
29,0.001,0.9861523540730172,0.9933178424835205,0.6304348111152649,0.6304348111152649
30,0.001,0.9766848917971266,0.9800657304850492,0.6341829299926758,0.6341829299926758
31,0.001,0.9709801306115821,0.9747146151282571,0.6364318132400513,0.6364318132400513
32,0.001,0.9699134528636932,0.9748343554410067,0.6401799321174622,0.6401799321174622
33,0.001,0.9717090085465857,0.9715106649832292,0.6416791677474976,0.6416791677474976
34,0.001,0.9776171128800575,0.9839454076506875,0.6296851634979248,0.6296851634979248
35,0.001,0.9708208568552708,0.9670129472559149,0.638680636882782,0.638680636882782
36,0.001,0.9644149941332797,0.9659263545816595,0.6409295201301575,0.6409295201301575
37,0.001,0.9663404841372307,0.9731928218494762,0.6401799321174622,0.6401799321174622
38,0.001,0.9593164793988491,0.9618608084591952,0.6379310488700867,0.6379310488700867
39,0.001,0.9623128778122841,0.9630147923122753,0.6394302845001221,0.6394302845001221
40,0.001,0.972553513785626,0.9657517888329246,0.6326836347579956,0.6326836347579956
41,0.001,0.973203958349025,0.9800614660436456,0.6364318132400513,0.6364318132400513
42,0.001,0.9708356736822331,0.9765636270696466,0.6341829299926758,0.6341829299926758
43,0.0008,0.9563848407978707,0.9586044712500139,0.638680636882782,0.638680636882782
44,0.0008,0.951757068963761,0.9497266899455677,0.6416791677474976,0.6416791677474976
45,0.0008,0.9505435786348708,0.9506444768472151,0.6446776390075684,0.6446776390075684
46,0.0008,0.9482735680772904,0.9515864198858087,0.6401799321174622,0.6401799321174622
47,0.0008,0.9441035751332628,0.9480636444958773,0.6401799321174622,0.6401799321174622
48,0.0008,0.9470575204555024,0.9639213193546642,0.6304348111152649,0.6304348111152649
49,0.0008,0.9452929648947208,0.9486309344118292,0.6401799321174622,0.6401799321174622
50,0.0008,0.9402979777214375,0.9451012773947283,0.6409295201301575,0.6409295201301575
51,0.0008,0.9501965052269875,0.9713435010476545,0.6266866326332092,0.6266866326332092
52,0.0008,0.9538212202964945,0.9507704322988336,0.6446776390075684,0.6446776390075684
53,0.0008,0.9455962358637059,0.964665337042375,0.6454272866249084,0.6454272866249084
54,0.0008,0.9441957213777177,0.9611349214207042,0.6446776390075684,0.6446776390075684
55,0.00064,0.9363336550428513,0.9399984099648215,0.643178403377533,0.643178403377533
56,0.00064,0.9363721190614903,0.9456763971935619,0.6401799321174622,0.6401799321174622
57,0.00064,0.9374141078046028,0.9474047314036976,0.6394302845001221,0.6394302845001221
58,0.00064,0.9397844361498001,0.946742529218847,0.6446776390075684,0.6446776390075684
59,0.00064,0.9387865047505561,0.9389367211948741,0.6499250531196594,0.6499250531196594
60,0.0005120000000000001,0.9357887474780388,0.9401235255328092,0.6461769342422485,0.6461769342422485
61,0.0005120000000000001,0.9271259434679722,0.9340266964652322,0.6454272866249084,0.6454272866249084
62,0.0005120000000000001,0.9317827123276731,0.9342716173692183,0.6476761698722839,0.6476761698722839
63,0.0005120000000000001,0.9244362242678379,0.9381739930673079,0.6469265222549438,0.6469265222549438
64,0.0005120000000000001,0.9256185261493034,0.9346949729052457,0.643928050994873,0.643928050994873
65,0.0005120000000000001,0.9267382412514789,0.9377498518336903,0.6446776390075684,0.6446776390075684
66,0.0005120000000000001,0.9220955321129333,0.9288074211640791,0.6476761698722839,0.6476761698722839
67,0.0005120000000000001,0.928737240268829,0.9440790414810181,0.6416791677474976,0.6416791677474976
68,0.0005120000000000001,0.9217049206825013,0.9325590892271562,0.6461769342422485,0.6461769342422485
69,0.0005120000000000001,0.926146851575121,0.9346514615145597,0.6499250531196594,0.6499250531196594
70,0.0005120000000000001,0.9246921526624802,0.937994425947016,0.6461769342422485,0.6461769342422485
71,0.0005120000000000001,0.929729975284414,0.928599931977012,0.6484257578849792,0.6484257578849792
72,0.0005120000000000001,0.9233055184496209,0.9266585870222612,0.6446776390075684,0.6446776390075684
73,0.0004096000000000001,0.9187214520383389,0.9393122792243958,0.6424288153648376,0.6424288153648376
74,0.0004096000000000001,0.911922073110621,0.927037157795646,0.6499250531196594,0.6499250531196594
75,0.0004096000000000001,0.921018825566515,0.922596275806427,0.6499250531196594,0.6499250531196594
76,0.0004096000000000001,0.9161162801245426,0.9246068867770109,0.6484257578849792,0.6484257578849792
77,0.0004096000000000001,0.91463861947364,0.9237980896776373,0.6484257578849792,0.6484257578849792
78,0.0004096000000000001,0.9123212688780845,0.9311867573044517,0.6484257578849792,0.6484257578849792
79,0.0003276800000000001,0.9164896309375763,0.927659733728929,0.6506746411323547,0.6506746411323547
80,0.0003276800000000001,0.91144634307699,0.9304315393621271,0.6476761698722839,0.6476761698722839
81,0.0003276800000000001,0.9139210746643391,0.9343823357061907,0.6469265222549438,0.6469265222549438
82,0.0003276800000000001,0.9100089992614503,0.9215655706145547,0.6499250531196594,0.6499250531196594
83,0.0003276800000000001,0.9106396747396347,0.9281364191662181,0.6499250531196594,0.6499250531196594
84,0.0003276800000000001,0.9128488828527167,0.9242689284411344,0.6454272866249084,0.6454272866249084
85,0.0003276800000000001,0.9058549207575778,0.9209571155634794,0.6529235243797302,0.6529235243797302
86,0.0003276800000000001,0.9100177345123697,0.9146058667789806,0.6529235243797302,0.6529235243797302
87,0.0003276800000000001,0.9121053034954882,0.9186444824392145,0.6484257578849792,0.6484257578849792
88,0.0003276800000000001,0.9073435651495102,0.9240290251645175,0.6469265222549438,0.6469265222549438
89,0.0003276800000000001,0.9102187245450122,0.9214310862801292,0.6469265222549438,0.6469265222549438
90,0.0002621440000000001,0.908378800179096,0.9184502525763079,0.6521739363670349,0.6521739363670349
91,0.0002621440000000001,0.9062283096161294,0.913604351607236,0.6491754055023193,0.6491754055023193
92,0.0002621440000000001,0.9101431940464263,0.9218683351169933,0.6476761698722839,0.6476761698722839
93,0.0002621440000000001,0.9053031662677197,0.9218079014257952,0.6521739363670349,0.6521739363670349
94,0.0002621440000000001,0.9044957756996155,0.9154207435521212,0.6499250531196594,0.6499250531196594
95,0.0002621440000000001,0.9066905778773288,0.9204754395918413,0.6506746411323547,0.6506746411323547
96,0.0002621440000000001,0.9009816868508116,0.9275759404355829,0.6446776390075684,0.6446776390075684
97,0.0002621440000000001,0.8998710646274242,0.9230748956853693,0.6484257578849792,0.6484257578849792
98,0.0002621440000000001,0.8991441707661811,0.9150909131223505,0.6521739363670349,0.6521739363670349
99,0.0002621440000000001,0.9069138530721056,0.9305980964140459,0.6476761698722839,0.6476761698722839
100,0.0002621440000000001,0.9030423519459176,0.9221488399939104,0.6536731719970703,0.6536731719970703
101,0.0002621440000000001,0.9000377674052056,0.9177124933762983,0.6499250531196594,0.6499250531196594
102,0.0002621440000000001,0.9032783736573889,0.9161355820569125,0.6506746411323547,0.6506746411323547
103,0.00020971520000000012,0.8999421209731,0.915794166651639,0.6491754055023193,0.6491754055023193
104,0.00020971520000000012,0.8945702212922116,0.9169367768547751,0.6529235243797302,0.6529235243797302
105,0.00020971520000000012,0.9000836452271076,0.9229509017684243,0.6484257578849792,0.6484257578849792
106,0.00020971520000000012,0.8973090211127667,0.9260189262303439,0.6499250531196594,0.6499250531196594
107,0.00020971520000000012,0.9028933878908766,0.9159772450273688,0.6529235243797302,0.6529235243797302
108,0.00020971520000000012,0.8947695423948004,0.9216917969963767,0.6506746411323547,0.6506746411323547
109,0.0001677721600000001,0.89975450584229,0.9155511043288491,0.6529235243797302,0.6529235243797302
110,0.0001677721600000001,0.8971562227036091,0.9181409694931724,0.6521739363670349,0.6521739363670349
111,0.0001677721600000001,0.89942859144921,0.9157985286279158,0.6529235243797302,0.6529235243797302
112,0.0001677721600000001,0.8918245644011396,0.91648930311203,0.6499250531196594,0.6499250531196594
113,0.0001677721600000001,0.8918188563052644,0.911430152979764,0.6514242887496948,0.6514242887496948
114,0.0001677721600000001,0.8966650702851884,0.9143894477324053,0.6529235243797302,0.6529235243797302
115,0.0001677721600000001,0.894144169827725,0.911180241541429,0.6529235243797302,0.6529235243797302
116,0.0001677721600000001,0.8916528053740238,0.914100858298215,0.6521739363670349,0.6521739363670349
117,0.0001677721600000001,0.8932686689052176,0.911309773271734,0.6491754055023193,0.6491754055023193
118,0.0001677721600000001,0.8960557820949149,0.9123754718086936,0.6521739363670349,0.6521739363670349
119,0.0001677721600000001,0.8897489068355966,0.9135594693097201,0.6499250531196594,0.6499250531196594
120,0.0001677721600000001,0.8947526641348575,0.9109393033114347,0.6506746411323547,0.6506746411323547
121,0.0001677721600000001,0.8947155291729785,0.9186258966272528,0.6491754055023193,0.6491754055023193
122,0.0001677721600000001,0.8949630881877656,0.9115332039919767,0.6476761698722839,0.6476761698722839
123,0.0001677721600000001,0.8966634571552277,0.9155200069600885,0.6491754055023193,0.6491754055023193
124,0.00013421772800000008,0.8939271556570175,0.9151339910247109,0.6499250531196594,0.6499250531196594
125,0.00013421772800000008,0.8881543919127038,0.9137667200782082,0.6514242887496948,0.6514242887496948
126,0.00013421772800000008,0.8919217174357557,0.9128891608931802,0.6469265222549438,0.6469265222549438
127,0.00013421772800000008,0.8903782018955718,0.9106399687853727,0.6521739363670349,0.6521739363670349
128,0.00013421772800000008,0.8935803536404955,0.9139026295055043,0.6521739363670349,0.6521739363670349
129,0.00013421772800000008,0.88877679058846,0.9118796641176398,0.6514242887496948,0.6514242887496948
130,0.00010737418240000007,0.8890864887136094,0.9115107005292719,0.6514242887496948,0.6514242887496948
131,0.00010737418240000007,0.8878689046869886,0.9136647311123934,0.6499250531196594,0.6499250531196594
132,0.00010737418240000007,0.891121469279553,0.9131908850236372,0.6521739363670349,0.6521739363670349
133,0.00010737418240000007,0.8880396428260398,0.90924748507413,0.6536731719970703,0.6536731719970703
134,0.00010737418240000007,0.8889027510551696,0.9091063900427385,0.6521739363670349,0.6521739363670349
135,0.00010737418240000007,0.8912092383871687,0.9133137952197682,0.6536731719970703,0.6536731719970703
136,8.589934592000007e-05,0.8878223458503155,0.9113412716171958,0.6521739363670349,0.6521739363670349
137,8.589934592000007e-05,0.8883332597448471,0.907137930393219,0.6514242887496948,0.6514242887496948
138,8.589934592000007e-05,0.8870230963889588,0.9097058502110568,0.6514242887496948,0.6514242887496948
139,8.589934592000007e-05,0.8898759116517737,0.910565278746865,0.6544227600097656,0.6544227600097656
140,8.589934592000007e-05,0.8893068439148842,0.9123534289273348,0.6499250531196594,0.6499250531196594
141,8.589934592000007e-05,0.8917978076224632,0.9096753109585155,0.6529235243797302,0.6529235243797302
142,8.589934592000007e-05,0.8869085584549193,0.9110822731798346,0.6529235243797302,0.6529235243797302
143,8.589934592000007e-05,0.8894810017119062,0.9097215587442572,0.6544227600097656,0.6544227600097656
144,8.589934592000007e-05,0.8903107211944905,0.9093227332288568,0.6514242887496948,0.6514242887496948
145,8.589934592000007e-05,0.8869739891366756,0.9105565764687278,0.6506746411323547,0.6506746411323547
146,8.589934592000007e-05,0.88804614607324,0.911074464971369,0.6529235243797302,0.6529235243797302
147,6.871947673600006e-05,0.886020470172801,0.9093602408062328,0.6499250531196594,0.6499250531196594
148,6.871947673600006e-05,0.882409430564718,0.9060415842316367,0.6529235243797302,0.6529235243797302
149,6.871947673600006e-05,0.8915877779747577,0.9084740552035245,0.6514242887496948,0.6514242887496948
150,6.871947673600006e-05,0.8887932319590386,0.9067942933602766,0.6514242887496948,0.6514242887496948
151,6.871947673600006e-05,0.8885892192099957,0.90803401036696,0.6536731719970703,0.6536731719970703
152,6.871947673600006e-05,0.8866657113775294,0.9089925180781971,0.6491754055023193,0.6491754055023193
153,5.497558138880005e-05,0.8850468872709477,0.9069387370889838,0.6506746411323547,0.6506746411323547
154,5.497558138880005e-05,0.8855518965010948,0.9078644243153658,0.6529235243797302,0.6529235243797302
155,5.497558138880005e-05,0.8844921468420232,0.9066152410073713,0.6514242887496948,0.6514242887496948
156,5.497558138880005e-05,0.8844850741802378,0.9076888398690657,0.6529235243797302,0.6529235243797302
157,4.3980465111040044e-05,0.8849730130205763,0.9076251875270497,0.6521739363670349,0.6521739363670349
158,4.3980465111040044e-05,0.8850524799620851,0.9092954017899253,0.6529235243797302,0.6529235243797302
159,4.3980465111040044e-05,0.8847921458964653,0.9081485650756143,0.6521739363670349,0.6521739363670349
160,4.3980465111040044e-05,0.8835509844282841,0.9078312407840382,0.6506746411323547,0.6506746411323547
161,3.5184372088832036e-05,0.8831998426863488,0.9064573699777777,0.6529235243797302,0.6529235243797302
162,3.5184372088832036e-05,0.8893977429004426,0.9067409309473905,0.6529235243797302,0.6529235243797302
163,3.5184372088832036e-05,0.8818832921220902,0.9075951467860829,0.6514242887496948,0.6514242887496948
164,3.5184372088832036e-05,0.8809983102565117,0.9073554439978166,0.6499250531196594,0.6499250531196594
165,3.5184372088832036e-05,0.8825505686567184,0.9083990508859808,0.6506746411323547,0.6506746411323547
166,3.5184372088832036e-05,0.890307864610185,0.9074574871496721,0.6521739363670349,0.6521739363670349
167,3.5184372088832036e-05,0.8797989614466404,0.9065819599411704,0.6521739363670349,0.6521739363670349
168,3.5184372088832036e-05,0.8813762715522279,0.9056669961322438,0.6506746411323547,0.6506746411323547
169,3.5184372088832036e-05,0.8856119183783836,0.907011557709087,0.6521739363670349,0.6521739363670349
170,3.5184372088832036e-05,0.884715439791375,0.9069415656003085,0.6499250531196594,0.6499250531196594
171,3.5184372088832036e-05,0.8822886671157594,0.9065403450619091,0.6521739363670349,0.6521739363670349
172,2.814749767106563e-05,0.883122297677588,0.9067694653164257,0.6514242887496948,0.6514242887496948
173,2.814749767106563e-05,0.8813918074394794,0.9072577953338623,0.6514242887496948,0.6514242887496948
174,2.814749767106563e-05,0.8828800460125538,0.907425501129844,0.6506746411323547,0.6506746411323547
175,2.814749767106563e-05,0.8850212845396488,0.9074016213417053,0.6499250531196594,0.6499250531196594
176,2.2517998136852506e-05,0.8793992026055113,0.9072821790521796,0.6491754055023193,0.6491754055023193
177,2.2517998136852506e-05,0.8788992838656648,0.907490838657726,0.6514242887496948,0.6514242887496948
178,2.2517998136852506e-05,0.883782148361206,0.9073721007867293,0.6529235243797302,0.6529235243797302
179,2.2517998136852506e-05,0.8800706990221714,0.9060900536450472,0.6529235243797302,0.6529235243797302
180,2.2517998136852506e-05,0.8835038637861292,0.9070717800747264,0.6521739363670349,0.6521739363670349
181,2.2517998136852506e-05,0.8840653718786037,0.9060954505747015,0.6506746411323547,0.6506746411323547
182,1.8014398509482006e-05,0.8816820776208918,0.9065019434148615,0.6514242887496948,0.6514242887496948
183,1.8014398509482006e-05,0.8811992520981646,0.9061434106393293,0.6514242887496948,0.6514242887496948
