epoch,cur_lr,train_loss,val_loss,acc
1,0.001,3.4145539788638843,1.4054197311401366,0.4727954864501953
2,0.001,1.4325016877230476,1.2881624460220338,0.6144465208053589
3,0.001,1.2915642612120684,1.1340966939926147,0.6744840741157532
4,0.001,1.1679664289250093,1.025319719314575,0.696998119354248
5,0.001,1.0937602099250345,0.9658001780509948,0.7176360487937927
6,0.001,1.0108802528942333,0.9132650375366211,0.7392120361328125
7,0.001,0.9627287247601677,0.9252269864082336,0.7288930416107178
8,0.001,0.9225923769614276,0.8673562407493591,0.7420262694358826
9,0.001,0.8815024530186373,0.8709754943847656,0.7532833218574524
10,0.001,0.8871337210430819,0.8620031237602234,0.7504690289497375
11,0.001,0.8430576394586002,0.8345519840717316,0.7607879638671875
12,0.001,0.8005762696266174,0.8222693562507629,0.7607879638671875
13,0.001,0.7841061318621916,0.720576423406601,0.7814258933067322
14,0.001,0.8104266489253324,0.7832257628440857,0.7692307829856873
15,0.001,0.7770577318528119,0.8077421188354492,0.7654784321784973
16,0.001,0.7751207737361684,0.8047046661376953,0.7654784321784973
17,0.001,0.738445916596581,0.7423584342002869,0.7842401266098022
18,0.001,0.7038552901324104,0.7282093465328217,0.7861163020133972
19,0.001,0.6868828464956844,0.7150350034236908,0.7870544195175171
20,0.001,0.6887054408297819,0.6954914450645446,0.7964352965354919
21,0.001,0.6700304746627808,0.7331385493278504,0.797373354434967
22,0.001,0.6798983812332153,0.7575384318828583,0.7879924774169922
23,0.001,0.6679340530844295,0.730390751361847,0.7954971790313721
24,0.001,0.6493780051960665,0.7633678495883942,0.7842401266098022
25,0.001,0.6411705192397622,0.7570712924003601,0.7776735424995422
26,0.001,0.6498441275428323,0.7761230409145355,0.7795497179031372
27,0.001,0.6511451286428115,0.751797080039978,0.7842401266098022
28,0.001,0.6416877227671006,0.7344859898090362,0.7861163020133972
29,0.0006,0.6157003939151764,0.7243227481842041,0.7983114719390869
30,0.0006,0.5968591202707851,0.7110755920410157,0.7964352965354919
31,0.0006,0.5856854337103227,0.7286437273025512,0.790806770324707
32,0.0006,0.5758575726957882,0.7467945098876954,0.792682945728302
33,0.0006,0.5788465983727399,0.7635049998760224,0.794559121131897
