epoch,cur_lr,train_loss,val_loss,valid_acc,train_acc
1,0.001,0.7296465843131668,0.1738730547459502,0.9629018902778625,0.9629018902778625
2,0.001,0.2022776810354308,0.16767199200234914,0.9629018902778625,0.9629018902778625
3,0.001,0.15999752214472546,0.13252936185974823,0.9670239090919495,0.9670239090919495
4,0.001,0.13046399131417274,0.1056578922036447,0.9719703197479248,0.9719703197479248
5,0.001,0.12309378631609051,0.10167830202140306,0.9711459279060364,0.9711459279060364
6,0.001,0.11209096086064452,0.09342408121416443,0.970321536064148,0.970321536064148
7,0.001,0.100312714651227,0.08468942834358466,0.9744435548782349,0.9744435548782349
8,0.001,0.08961585024861914,0.08100313242328794,0.9760923385620117,0.9760923385620117
9,0.001,0.08529146237200812,0.07889242749661207,0.9736191034317017,0.9736191034317017
10,0.001,0.09094022470526397,0.0873466162501197,0.9777411222457886,0.9777411222457886
11,0.001,0.07719918779636684,0.07648667123315758,0.9727947115898132,0.9727947115898132
12,0.001,0.07982206637726018,0.08562187870082102,0.9711459279060364,0.9711459279060364
13,0.001,0.08943274174081652,0.07194288670526523,0.9736191034317017,0.9736191034317017
14,0.001,0.06791450981736967,0.06574169217951988,0.9810387492179871,0.9810387492179871
15,0.001,0.0748067601681932,0.12366854497476627,0.9769167304039001,0.9769167304039001
16,0.001,0.05858929191323879,0.05677266271882936,0.9843363761901855,0.9843363761901855
17,0.001,0.061855137208476664,0.07054614555090666,0.9777411222457886,0.9777411222457886
18,0.001,0.05690385999868771,0.06420760016006075,0.9810387492179871,0.9810387492179871
19,0.001,0.04911769183205539,0.06871264700863608,0.978565514087677,0.978565514087677
20,0.001,0.061967820100682344,0.07558959974956356,0.9802143573760986,0.9802143573760986
21,0.001,0.07369112785121328,0.06385457064760358,0.978565514087677,0.978565514087677
22,0.001,0.050660147136812536,0.0791500753379966,0.9793899655342102,0.9793899655342102
23,0.001,0.04654391034457244,0.04868419139989113,0.985160768032074,0.985160768032074
24,0.001,0.047251269995774094,0.05552916145442348,0.9843363761901855,0.9843363761901855
25,0.001,0.040205849678329145,0.054816956215194966,0.9818631410598755,0.9818631410598755
26,0.001,0.1081680844096761,0.0580640073412245,0.9835119247436523,0.9835119247436523
27,0.001,0.04454830765209504,0.04498018227566622,0.9884583950042725,0.9884583950042725
28,0.001,0.04603516763676644,0.048461054267949964,0.9859851598739624,0.9859851598739624
29,0.001,0.03755557650430618,0.03845125081409749,0.9901071786880493,0.9901071786880493
30,0.001,0.039014218187596844,0.05099875578583267,0.9826875329017639,0.9826875329017639
31,0.001,0.03865616390064947,0.035417687582881434,0.9884583950042725,0.9884583950042725
32,0.001,0.03255147632137921,0.05187992206897194,0.985160768032074,0.985160768032074
33,0.001,0.034678569921954096,0.07628254097347197,0.9876339435577393,0.9876339435577393
34,0.001,0.023542791008214024,0.0458345449894152,0.9835119247436523,0.9835119247436523
35,0.001,0.022413629147003553,0.08726350151272,0.9843363761901855,0.9843363761901855
36,0.001,0.022463736768297264,0.08172438664999056,0.9859851598739624,0.9859851598739624
37,0.001,0.022309666265439437,0.046806696819227285,0.9835119247436523,0.9835119247436523
38,0.001,0.01952559078436982,0.03150867368707335,0.9901071786880493,0.9901071786880493
39,0.001,0.2718364662521421,0.15511001803373037,0.9645506739616394,0.9645506739616394
40,0.001,0.12745765203266943,0.06645817765169532,0.9810387492179871,0.9810387492179871
test_acc: 0.9867768883705139
