epoch,cur_lr,train_loss,val_loss,acc
0,0.001,1.4007051664014016,1.2502867355942726,0.4963094890117645
1,0.001,1.180146796088065,1.0829325169324875,0.572155773639679
2,0.001,1.0545954733125624,0.9618536345660686,0.689488410949707
3,0.001,0.9182600263626345,0.7887429520487785,0.728938639163971
4,0.001,0.8020506635788949,0.7114532515406609,0.7676253318786621
5,0.001,0.7289498880986245,0.654126912355423,0.782387375831604
6,0.001,0.6687940695593434,0.6010404787957668,0.8096207976341248
7,0.001,0.6289671024968547,0.5606211461126804,0.8162382245063782
8,0.001,0.5787300082945055,0.5352510213851929,0.8213285803794861
9,0.001,0.5508672941115594,0.5087703689932823,0.831254780292511
10,0.001,0.5146450842580488,0.48968059197068214,0.8386358022689819
11,0.001,0.5011143900694386,0.4579512346535921,0.8460168242454529
12,0.001,0.47719333152617177,0.4629340432584286,0.8416900038719177
13,0.001,0.45125478698361304,0.4351322464644909,0.8500890731811523
14,0.001,0.4283604126784109,0.43078348599374294,0.8567065596580505
15,0.001,0.413733882288779,0.4280173536390066,0.8567065596580505
16,0.001,0.38825778615090156,0.4105562064796686,0.8645966053009033
17,0.001,0.3767722249031067,0.41202961653470993,0.8658691644668579
18,0.001,0.35682826801653833,0.392744405195117,0.8714685440063477
19,0.001,0.3446208791386697,0.379348405636847,0.8714685440063477
20,0.001,0.3307061123271142,0.382869228720665,0.8712140321731567
21,0.001,0.31827665144397366,0.4049191754311323,0.8689233660697937
22,0.001,0.3141042765590452,0.38016705214977264,0.8747773170471191
23,0.001,0.2982474584733286,0.3719278909265995,0.8791040778160095
24,0.001,0.2810205545636915,0.37530728057026863,0.8793585896492004
25,0.001,0.27495803347518366,0.3724484648555517,0.8791040778160095
26,0.001,0.2624598614150478,0.36770453210920095,0.8783405423164368
27,0.001,0.2597436813577529,0.3703579315915704,0.8808857202529907
28,0.001,0.2522826752355022,0.3727429509162903,0.8806312084197998
29,0.001,0.24126565696731692,0.3734244257211685,0.8834308981895447
30,0.001,0.2309963388308402,0.38142049591988325,0.8806312084197998
31,0.001,0.22461887833572203,0.3800224894657731,0.8836854100227356
32,0.001,0.21549963614633005,0.3747935388237238,0.8831763863563538
33,0.001,0.2074828590116193,0.38556723669171333,0.8844489455223083
34,0.001,0.20453638246943873,0.3763646436855197,0.8862305879592896
35,0.001,0.19047134513816527,0.37149061262607574,0.8869941234588623
36,0.001,0.19617075761479716,0.38671448919922113,0.8895393013954163
37,0.001,0.19261748704218096,0.3877278547734022,0.8877577185630798
38,0.001,0.1817729381784316,0.38839945010840893,0.8903028964996338
39,0.001,0.17570830953698005,0.3919233698397875,0.8869941234588623
40,0.001,0.17117621893844298,0.40797342360019684,0.884958028793335
41,0.001,0.16952383277877683,0.39989118091762066,0.8877577185630798
42,0.001,0.17372773791993817,0.4020207468420267,0.8892847895622253
43,0.001,0.16673517936179716,0.39446958526968956,0.8872486352920532
44,0.001,0.15767617042987578,0.4193006865680218,0.8857215642929077
45,0.001,0.15731915302814975,0.4040742591023445,0.8852125406265259
46,0.001,0.15244332184233972,0.41999734565615654,0.8885212540626526
47,0.001,0.14324995226437046,0.41331186331808567,0.8885212540626526
48,0.001,0.13937963184810453,0.40894102305173874,0.8895393013954163
49,0.001,0.13806535507882794,0.4176660180091858,0.8867396116256714
50,0.001,0.13699708866976923,0.4399509122595191,0.8854670524597168
51,0.001,0.1432292258306857,0.4368220306932926,0.8875032067298889
52,0.001,0.13476232607518474,0.43938293773680925,0.8890302777290344
53,0.001,0.13627335681549965,0.43708495423197746,0.8892847895622253
54,0.001,0.12704378186214355,0.4580092001706362,0.8877577185630798
55,0.001,0.1361141232473235,0.4419340072199702,0.8885212540626526
56,0.001,0.12851402872512419,0.46420091576874256,0.8895393013954163
57,0.001,0.12934624974525744,0.46805289201438427,0.8875032067298889
58,0.0006,0.11848185025155544,0.4500162098556757,0.8867396116256714
59,0.0006,0.11902724098294012,0.45476420782506466,0.8877577185630798
60,0.0006,0.11862238220149471,0.46045543998479843,0.8892847895622253
61,0.0006,0.11368378894704004,0.4693024046719074,0.8905574083328247
62,0.0006,0.10810195702698923,0.47122834995388985,0.8900483846664429
63,0.0006,0.10306437241454278,0.48238281160593033,0.8905574083328247
64,0.0006,0.10266525033981569,0.4769558273255825,0.8908119201660156
65,0.0006,0.10449636246888869,0.4967100974172354,0.8920844793319702
66,0.0006,0.1027007239960855,0.49132345151156187,0.8897938132286072
67,0.0006,0.103098240110182,0.5033059008419514,0.8903028964996338
68,0.00035999999999999997,0.10033237050858236,0.4766934923827648,0.8895393013954163
69,0.00035999999999999997,0.09043794221455051,0.49498898535966873,0.8913209438323975
70,0.00035999999999999997,0.099731141761426,0.47927193716168404,0.8913209438323975
71,0.00035999999999999997,0.09790350556854278,0.4902308229357004,0.8890302777290344
72,0.00035999999999999997,0.09070453149897437,0.49346017092466354,0.8890302777290344
73,0.00021599999999999996,0.09592197288668924,0.5007577482610941,0.8890302777290344
74,0.00021599999999999996,0.08876682703773822,0.5064365090802312,0.8910664319992065
75,0.00021599999999999996,0.08861773166685336,0.5214921869337559,0.8887757658958435
76,0.00021599999999999996,0.08671842052811576,0.5120179634541273,0.8913209438323975
77,0.00021599999999999996,0.08794026004691277,0.5129880188032985,0.8918299674987793
78,0.00021599999999999996,0.08764569461345673,0.5188275892287493,0.8918299674987793
79,0.00021599999999999996,0.0824395727005697,0.5307690650224686,0.8910664319992065
80,0.00021599999999999996,0.08411255226500573,0.5217487066984177,0.8925935626029968
81,0.00021599999999999996,0.08393444541481233,0.5476668551564217,0.8895393013954163
82,0.00021599999999999996,0.08396152184615212,0.5338341761380434,0.8890302777290344
