epoch,cur_lr,train_loss,val_loss,acc
0,0.001,3.763377752991034,1.9480795283471384,0.2160855233669281
1,0.001,1.9418590417722377,1.88954544836475,0.2160855233669281
2,0.001,2.823461442307571,1.8451318548571678,0.2160855233669281
3,0.001,1.8412475256415886,1.7760885607811712,0.21634003520011902
4,0.001,1.7714131896088763,1.7099038785503757,0.3089844882488251
5,0.001,1.7246655225753784,1.657387125876642,0.31483837962150574
6,0.001,1.832294396632086,1.635399664601972,0.31509289145469666
7,0.001,1.6694014944681308,1.5998496240185154,0.3275642693042755
8,0.001,1.6382910429946775,1.5782585259406798,0.29396793246269226
9,0.001,1.631827398044307,1.5611305621362501,0.32476457953453064
10,0.001,1.616092796248149,1.5433192945295764,0.2998218238353729
11,0.001,1.6076686362910078,1.5278203718123897,0.2934589087963104
12,0.001,1.5934665377547101,1.527762020787885,0.29218631982803345
13,0.001,1.5901592126706752,1.5321642660325574,0.2898956537246704
14,0.001,1.5870446926209985,1.518251572885821,0.2944769561290741
15,0.001,1.5787267898156392,1.5043011019306798,0.30363959074020386
16,0.001,1.5672780469181091,1.5003992242197837,0.30185797810554504
17,0.001,1.562594803368173,1.5070801127341487,0.29676762223243713
18,0.001,1.5631958042703025,1.5012110587089293,0.29396793246269226
19,0.001,1.5594861565566644,1.4873613426762242,0.3077118992805481
20,0.001,1.5559178183718425,1.489992207096469,0.3016034662723541
21,0.001,1.5502333011084455,1.4853309777475172,0.30491217970848083
22,0.001,1.5360484685355085,1.4813126902426443,0.303130567073822
23,0.001,1.5389540796357442,1.5032375858676048,0.2957495450973511
24,0.001,1.555523453689203,1.4709577406606367,0.3710867762565613
25,0.001,1.5248634718297942,1.458345467044461,0.32832780480384827
26,0.001,2.8944490956973303,1.8476860792406145,0.2372104823589325
27,0.001,1.6600997708434981,3.8909379585135366,0.21990329027175903
28,0.001,1.6219964532590494,3.0403214384230877,0.23924662172794342
29,0.0006,1.5273197435327177,3.4698052545708995,0.23950114846229553
30,0.0006,1.7538367581319034,1.3139759244457367,0.41969966888427734
31,0.0006,1.6903283959936077,1.364675925623986,0.3881394863128662
32,0.00035999999999999997,1.3808653563018736,1.2648159092472446,0.45609569549560547
33,0.00035999999999999997,1.289902259179247,1.2164795956303995,0.4843471646308899
34,0.00035999999999999997,1.2626763078255383,1.1743946171575976,0.5349962115287781
35,0.00035999999999999997,1.222236872203951,1.138714559616581,0.5899720191955566
36,0.00035999999999999997,1.1851706877956545,1.106897492562571,0.6090608239173889
